% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
568	2	9	102	0	20	161	0	1	1
569	1	3	62	0	20	161	0	1	0
569	1	11	69	0	20	161	0	1	0
569	2	1	1	0	20	161	0	1	1
569	2	10	14	0	20	161	0	1	1
570	1	15	82	0	20	161	0	1	0
570	1	8	75	0	20	161	0	1	0
570	2	12	26	0	20	161	0	1	1
570	2	14	35	0	20	161	0	1	1
571	1	7	88	0	20	161	0	1	0
571	1	4	93	0	20	161	0	1	0
571	2	13	43	0	20	161	0	1	1
571	2	5	54	0	20	161	0	1	1
572	1	6	97	0	20	161	0	1	0
572	1	2	100	0	20	161	0	1	0
572	2	11	69	0	20	161	0	1	1
572	2	3	62	0	20	161	0	1	1
573	1	9	102	0	20	161	0	1	0
573	1	1	1	0	20	161	0	1	0
573	2	15	82	0	20	161	0	1	1
573	2	8	75	0	20	161	0	1	1
574	1	10	14	0	20	161	0	1	0
574	1	12	26	0	20	161	0	1	0
574	2	4	93	0	20	161	0	1	1
574	2	7	88	0	20	161	0	1	1
575	1	14	35	0	20	161	0	1	0
575	1	13	43	0	20	161	0	1	0
575	2	2	100	0	20	161	0	1	1
575	2	6	97	0	20	161	0	1	1
576	1	5	54	0	20	161	0	1	0
576	1	3	62	0	20	161	0	1	0
576	2	1	1	0	20	161	0	1	1
576	2	9	102	0	20	161	0	1	1
577	1	8	75	0	20	161	0	1	0
577	1	11	69	0	20	161	0	1	0
577	2	12	26	0	20	161	0	1	1
577	2	10	14	0	20	161	0	1	1
578	1	7	88	0	20	161	0	1	0
578	1	15	82	0	20	161	0	1	0
578	2	13	43	0	20	161	0	1	1
578	2	14	35	0	20	161	0	1	1
579	1	6	97	0	20	161	0	1	0
579	1	4	93	0	20	161	0	1	0
579	2	3	62	0	20	161	0	1	1
579	2	5	54	0	20	161	0	1	1
580	1	9	102	0	20	161	0	1	0
580	1	2	100	0	20	161	0	1	0
580	2	11	69	0	20	161	0	1	1
580	2	8	75	0	20	161	0	1	1
581	1	10	14	0	20	161	0	1	0
581	1	1	1	0	20	161	0	1	0
581	2	15	82	0	20	161	0	1	1
581	2	7	88	0	20	161	0	1	1
582	1	12	26	0	20	161	0	1	0
582	1	14	35	0	20	161	0	1	0
582	2	4	93	0	20	161	0	1	1
582	2	6	97	0	20	161	0	1	1
583	1	5	54	0	20	161	0	1	0
583	1	13	43	0	20	161	0	1	0
583	2	2	100	0	20	161	0	1	1
583	2	9	102	0	20	161	0	1	1
584	1	3	62	0	20	161	0	1	0
584	1	11	69	0	20	161	0	1	0
584	2	1	1	0	20	161	0	1	1
584	2	10	14	0	20	161	0	1	1
585	1	15	82	0	20	161	0	1	0
585	1	8	75	0	20	161	0	1	0
585	2	12	26	0	20	161	0	1	1
585	2	14	35	0	20	161	0	1	1
586	1	7	88	0	20	161	0	1	0
586	1	4	93	0	20	161	0	1	0
586	2	13	43	0	20	161	0	1	1
586	2	5	54	0	20	161	0	1	1
587	1	6	97	0	20	161	0	1	0
587	1	2	100	0	20	161	0	1	0
587	2	11	69	0	20	161	0	1	1
587	2	3	62	0	20	161	0	1	1
588	1	9	102	0	20	161	0	1	0
588	1	1	1	0	20	161	0	1	0
588	2	15	82	0	20	161	0	1	1
588	2	8	75	0	20	161	0	1	1
589	1	10	14	0	20	161	0	1	0
589	1	12	26	0	20	161	0	1	0
589	2	4	93	0	20	161	0	1	1
589	2	7	88	0	20	161	0	1	1
590	1	14	35	0	20	161	0	1	0
590	1	13	43	0	20	161	0	1	0
590	2	2	100	0	20	161	0	1	1
590	2	6	97	0	20	161	0	1	1
591	1	5	54	0	20	161	0	1	0
591	1	3	62	0	20	161	0	1	0
591	2	1	1	0	20	161	0	1	1
591	2	9	102	0	20	161	0	1	1
592	1	8	75	0	20	161	0	1	0
592	1	11	69	0	20	161	0	1	0
592	2	12	26	0	20	161	0	1	1
592	2	10	14	0	20	161	0	1	1
593	1	7	88	0	20	161	0	1	0
593	1	15	82	0	20	161	0	1	0
593	2	13	43	0	20	161	0	1	1
593	2	14	35	0	20	161	0	1	1
594	1	6	97	0	20	161	0	1	0
594	1	4	93	0	20	161	0	1	0
594	2	3	62	0	20	161	0	1	1
594	2	5	54	0	20	161	0	1	1
595	1	9	102	0	20	161	0	1	0
595	1	2	100	0	20	161	0	1	0
595	2	11	69	0	20	161	0	1	1
595	2	8	75	0	20	161	0	1	1
596	1	10	14	0	20	161	0	1	0
596	1	1	1	0	20	161	0	1	0
596	2	15	82	0	20	161	0	1	1
596	2	7	88	0	20	161	0	1	1
597	1	12	26	0	20	161	0	1	0
597	1	14	35	0	20	161	0	1	0
597	2	4	93	0	20	161	0	1	1
597	2	6	97	0	20	161	0	1	1
598	1	5	54	0	20	161	0	1	0
598	1	13	43	0	20	161	0	1	0
598	2	2	100	0	20	161	0	1	1
598	2	9	102	0	20	161	0	1	1
599	1	3	62	0	20	161	0	1	0
599	1	11	69	0	20	161	0	1	0
599	2	1	1	0	20	161	0	1	1
599	2	10	14	0	20	161	0	1	1
600	1	15	82	0	20	161	0	1	0
600	1	8	75	0	20	161	0	1	0
600	2	12	26	0	20	161	0	1	1
600	2	14	35	0	20	161	0	1	1
601	1	7	88	0	20	161	0	1	0
601	1	4	93	0	20	161	0	1	0
601	2	13	43	0	20	161	0	1	1
601	2	5	54	0	20	161	0	1	1
602	1	6	97	0	20	161	0	1	0
602	1	2	100	0	20	161	0	1	0
602	2	11	69	0	20	161	0	1	1
602	2	3	62	0	20	161	0	1	1
603	1	9	102	0	20	161	0	1	0
603	1	1	1	0	20	161	0	1	0
603	2	15	82	0	20	161	0	1	1
603	2	8	75	0	20	161	0	1	1
604	1	10	14	0	20	161	0	1	0
604	1	12	26	0	20	161	0	1	0
604	2	4	93	0	20	161	0	1	1
604	2	7	88	0	20	161	0	1	1
605	1	14	35	0	20	161	0	1	0
605	1	13	43	0	20	161	0	1	0
605	2	2	100	0	20	161	0	1	1
605	2	6	97	0	20	161	0	1	1
606	1	5	54	0	20	161	0	1	0
606	1	3	62	0	20	161	0	1	0
606	2	1	1	0	20	161	0	1	1
606	2	9	102	0	20	161	0	1	1
607	1	8	75	0	20	161	0	1	0
607	1	11	69	0	20	161	0	1	0
607	2	12	26	0	20	161	0	1	1
607	2	10	14	0	20	161	0	1	1
608	1	7	88	0	20	161	0	1	0
608	1	15	82	0	20	161	0	1	0
608	2	13	43	0	20	161	0	1	1
608	2	14	35	0	20	161	0	1	1
609	1	6	97	0	20	161	0	1	0
609	1	4	93	0	20	161	0	1	0
609	2	3	62	0	20	161	0	1	1
609	2	5	54	0	20	161	0	1	1
610	1	9	102	0	20	161	0	1	0
610	1	2	100	0	20	161	0	1	0
610	2	11	69	0	20	161	0	1	1
610	2	8	75	0	20	161	0	1	1
611	1	10	14	0	20	161	0	1	0
611	1	1	1	0	20	161	0	1	0
611	2	15	82	0	20	161	0	1	1
611	2	7	88	0	20	161	0	1	1
612	1	12	26	0	20	161	0	1	0
612	1	14	35	0	20	161	0	1	0
612	2	4	93	0	20	161	0	1	1
612	2	6	97	0	20	161	0	1	1
613	1	5	54	0	20	161	0	1	0
613	1	13	43	0	20	161	0	1	0
613	2	2	100	0	20	161	0	1	1
613	2	9	102	0	20	161	0	1	1
614	1	3	62	0	20	161	0	1	0
614	1	11	69	0	20	161	0	1	0
614	2	1	1	0	20	161	0	1	1
614	2	10	14	0	20	161	0	1	1
615	1	15	82	0	20	161	0	1	0
615	1	8	75	0	20	161	0	1	0
615	2	12	26	0	20	161	0	1	1
615	2	14	35	0	20	161	0	1	1
616	1	7	88	0	20	161	0	1	0
616	1	4	93	0	20	161	0	1	0
616	2	13	43	0	20	161	0	1	1
616	2	5	54	0	20	161	0	1	1
617	1	6	97	0	20	161	0	1	0
617	1	2	100	0	20	161	0	1	0
617	2	11	69	0	20	161	0	1	1
617	2	3	62	0	20	161	0	1	1
618	1	9	102	0	20	161	0	1	0
618	1	1	1	0	20	161	0	1	0
618	2	15	82	0	20	161	0	1	1
618	2	8	75	0	20	161	0	1	1
619	1	10	14	0	20	161	0	1	0
619	1	12	26	0	20	161	0	1	0
619	2	4	93	0	20	161	0	1	1
619	2	7	88	0	20	161	0	1	1
620	1	14	35	0	20	161	0	1	0
620	1	13	43	0	20	161	0	1	0
620	2	2	100	0	20	161	0	1	1
620	2	6	97	0	20	161	0	1	1
621	1	5	54	0	20	161	0	1	0
621	1	3	62	0	20	161	0	1	0
621	2	1	1	0	20	161	0	1	1
621	2	9	102	0	20	161	0	1	1
622	1	8	75	0	20	161	0	1	0
622	1	11	69	0	20	161	0	1	0
622	2	12	26	0	20	161	0	1	1
622	2	10	14	0	20	161	0	1	1
623	1	7	88	0	20	161	0	1	0
623	1	15	82	0	20	161	0	1	0
623	2	13	43	0	20	161	0	1	1
623	2	14	35	0	20	161	0	1	1
624	1	6	97	0	20	161	0	1	0
624	1	4	93	0	20	161	0	1	0
624	2	3	62	0	20	161	0	1	1
624	2	5	54	0	20	161	0	1	1
625	1	9	102	0	20	161	0	1	0
625	1	2	100	0	20	161	0	1	0
625	2	11	69	0	20	161	0	1	1
625	2	8	75	0	20	161	0	1	1
626	1	10	14	0	20	161	0	1	0
626	1	1	1	0	20	161	0	1	0
626	2	15	82	0	20	161	0	1	1
626	2	7	88	0	20	161	0	1	1
627	1	12	26	0	20	161	0	1	0
627	1	14	35	0	20	161	0	1	0
627	2	4	93	0	20	161	0	1	1
627	2	6	97	0	20	161	0	1	1
628	1	5	54	0	20	161	0	1	0
628	1	13	43	0	20	161	0	1	0
628	2	2	100	0	20	161	0	1	1
628	2	9	102	0	20	161	0	1	1
629	1	3	62	0	20	161	0	1	0
629	1	11	69	0	20	161	0	1	0
629	2	1	1	0	20	161	0	1	1
629	2	10	14	0	20	161	0	1	1
630	1	15	82	0	20	161	0	1	0
630	1	8	75	0	20	161	0	1	0
630	2	12	26	0	20	161	0	1	1
630	2	14	35	0	20	161	0	1	1
631	1	7	88	0	20	161	0	1	0
631	1	4	93	0	20	161	0	1	0
631	2	13	43	0	20	161	0	1	1
631	2	5	54	0	20	161	0	1	1
632	1	6	97	0	20	161	0	1	0
632	1	2	100	0	20	161	0	1	0
632	2	11	69	0	20	161	0	1	1
632	2	3	62	0	20	161	0	1	1
633	1	9	102	0	20	161	0	1	0
633	1	1	1	0	20	161	0	1	0
633	2	15	82	0	20	161	0	1	1
633	2	8	75	0	20	161	0	1	1
634	1	10	14	0	20	161	0	1	0
634	1	12	26	0	20	161	0	1	0
634	2	4	93	0	20	161	0	1	1
634	2	7	88	0	20	161	0	1	1
635	1	14	35	0	20	161	0	1	0
635	1	13	43	0	20	161	0	1	0
635	2	2	100	0	20	161	0	1	1
635	2	6	97	0	20	161	0	1	1
636	1	5	54	0	20	161	0	1	0
636	1	3	62	0	20	161	0	1	0
636	2	1	1	0	20	161	0	1	1
636	2	9	102	0	20	161	0	1	1
637	1	8	75	0	20	161	0	1	0
637	1	11	69	0	20	161	0	1	0
637	2	12	26	0	20	161	0	1	1
637	2	10	14	0	20	161	0	1	1
638	1	7	88	0	20	161	0	1	0
638	1	15	82	0	20	161	0	1	0
638	2	13	43	0	20	161	0	1	1
638	2	14	35	0	20	161	0	1	1
639	1	6	97	0	20	161	0	1	0
639	1	4	93	0	20	161	0	1	0
639	2	3	62	0	20	161	0	1	1
639	2	5	54	0	20	161	0	1	1
640	1	9	102	0	20	161	0	1	0
640	1	2	100	0	20	161	0	1	0
640	2	11	69	0	20	161	0	1	1
640	2	8	75	0	20	161	0	1	1
641	1	10	14	0	20	161	0	1	0
641	1	1	1	0	20	161	0	1	0
641	2	15	82	0	20	161	0	1	1
641	2	7	88	0	20	161	0	1	1
642	1	12	26	0	20	161	0	1	0
642	1	14	35	0	20	161	0	1	0
642	2	4	93	0	20	161	0	1	1
642	2	6	97	0	20	161	0	1	1
643	1	5	54	0	20	161	0	1	0
643	1	13	43	0	20	161	0	1	0
643	2	2	100	0	20	161	0	1	1
643	2	9	102	0	20	161	0	1	1
644	1	3	62	0	20	161	0	1	0
644	1	11	69	0	20	161	0	1	0
644	2	1	1	0	20	161	0	1	1
644	2	10	14	0	20	161	0	1	1
645	1	15	82	0	20	161	0	1	0
645	1	8	75	0	20	161	0	1	0
645	2	12	26	0	20	161	0	1	1
645	2	14	35	0	20	161	0	1	1
646	1	7	88	0	20	161	0	1	0
646	1	4	93	0	20	161	0	1	0
646	2	13	43	0	20	161	0	1	1
646	2	5	54	0	20	161	0	1	1
647	1	6	97	0	20	161	0	1	0
647	1	2	100	0	20	161	0	1	0
647	2	11	69	0	20	161	0	1	1
647	2	3	62	0	20	161	0	1	1
648	1	9	102	0	20	161	0	1	0
648	1	1	1	0	20	161	0	1	0
648	2	15	82	0	20	161	0	1	1
648	2	8	75	0	20	161	0	1	1
649	1	10	14	0	20	161	0	1	0
649	1	12	26	0	20	161	0	1	0
649	2	4	93	0	20	161	0	1	1
649	2	7	88	0	20	161	0	1	1
650	1	14	35	0	20	161	0	1	0
650	1	13	43	0	20	161	0	1	0
650	2	2	100	0	20	161	0	1	1
650	2	6	97	0	20	161	0	1	1
651	1	5	54	0	20	161	0	1	0
651	1	3	62	0	20	161	0	1	0
651	2	1	1	0	20	161	0	1	1
651	2	9	102	0	20	161	0	1	1
652	1	8	75	0	20	161	0	1	0
652	1	11	69	0	20	161	0	1	0
652	2	12	26	0	20	161	0	1	1
652	2	10	14	0	20	161	0	1	1
653	1	7	88	0	20	161	0	1	0
653	1	15	82	0	20	161	0	1	0
653	2	13	43	0	20	161	0	1	1
653	2	14	35	0	20	161	0	1	1
654	1	6	97	0	20	161	0	1	0
654	1	4	93	0	20	161	0	1	0
654	2	3	62	0	20	161	0	1	1
654	2	5	54	0	20	161	0	1	1
655	1	9	102	0	20	161	0	1	0
655	1	2	100	0	20	161	0	1	0
655	2	11	69	0	20	161	0	1	1
655	2	8	75	0	20	161	0	1	1
656	1	10	14	0	20	161	0	1	0
656	1	1	1	0	20	161	0	1	0
656	2	15	82	0	20	161	0	1	1
656	2	7	88	0	20	161	0	1	1
657	1	12	26	0	20	161	0	1	0
657	1	14	35	0	20	161	0	1	0
657	2	4	93	0	20	161	0	1	1
657	2	6	97	0	20	161	0	1	1
658	1	5	54	0	20	161	0	1	0
658	1	13	43	0	20	161	0	1	0
658	2	2	100	0	20	161	0	1	1
658	2	9	102	0	20	161	0	1	1
659	1	3	62	0	20	161	0	1	0
659	1	11	69	0	20	161	0	1	0
659	2	1	1	0	20	161	0	1	1
659	2	10	14	0	20	161	0	1	1
660	1	15	82	0	20	161	0	1	0
660	1	8	75	0	20	161	0	1	0
660	2	12	26	0	20	161	0	1	1
660	2	14	35	0	20	161	0	1	1
661	1	7	88	0	20	161	0	1	0
661	1	4	93	0	20	161	0	1	0
661	2	13	43	0	20	161	0	1	1
661	2	5	54	0	20	161	0	1	1
662	1	6	97	0	20	161	0	1	0
662	1	2	100	0	20	161	0	1	0
662	2	11	69	0	20	161	0	1	1
662	2	3	62	0	20	161	0	1	1
663	1	9	102	0	20	161	0	1	0
663	1	1	1	0	20	161	0	1	0
663	2	15	82	0	20	161	0	1	1
663	2	8	75	0	20	161	0	1	1
664	1	10	14	0	20	161	0	1	0
664	1	12	26	0	20	161	0	1	0
664	2	4	93	0	20	161	0	1	1
664	2	7	88	0	20	161	0	1	1
665	1	14	35	0	20	161	0	1	0
665	1	13	43	0	20	161	0	1	0
665	2	2	100	0	20	161	0	1	1
665	2	6	97	0	20	161	0	1	1
666	1	5	54	0	20	161	0	1	0
666	1	3	62	0	20	161	0	1	0
666	2	1	1	0	20	161	0	1	1
666	2	9	102	0	20	161	0	1	1
667	1	8	75	0	20	161	0	1	0
667	1	11	69	0	20	161	0	1	0
667	2	12	26	0	20	161	0	1	1
667	2	10	14	0	20	161	0	1	1
668	1	7	88	0	20	161	0	1	0
668	1	15	82	0	20	161	0	1	0
668	2	13	43	0	20	161	0	1	1
668	2	14	35	0	20	161	0	1	1
669	1	6	97	0	20	161	0	1	0
669	1	4	93	0	20	161	0	1	0
669	2	3	62	0	20	161	0	1	1
669	2	5	54	0	20	161	0	1	1
670	1	9	102	0	20	161	0	1	0
670	1	2	100	0	20	161	0	1	0
670	2	11	69	0	20	161	0	1	1
670	2	8	75	0	20	161	0	1	1
671	1	10	14	0	20	161	0	1	0
671	1	1	1	0	20	161	0	1	0
671	2	15	82	0	20	161	0	1	1
671	2	7	88	0	20	161	0	1	1
672	1	12	26	0	20	161	0	1	0
672	1	14	35	0	20	161	0	1	0
672	2	4	93	0	20	161	0	1	1
672	2	6	97	0	20	161	0	1	1
673	1	5	54	0	20	161	0	1	0
673	1	13	43	0	20	161	0	1	0
673	2	2	100	0	20	161	0	1	1
673	2	9	102	0	20	161	0	1	1
674	1	3	62	0	20	161	0	1	0
674	1	11	69	0	20	161	0	1	0
674	2	1	1	0	20	161	0	1	1
674	2	10	14	0	20	161	0	1	1
675	1	15	82	0	20	161	0	1	0
675	1	8	75	0	20	161	0	1	0
675	2	12	26	0	20	161	0	1	1
675	2	14	35	0	20	161	0	1	1
676	1	7	88	0	20	161	0	1	0
676	1	4	93	0	20	161	0	1	0
676	2	13	43	0	20	161	0	1	1
676	2	5	54	0	20	161	0	1	1
677	1	6	97	0	20	161	0	1	0
677	1	2	100	0	20	161	0	1	0
677	2	11	69	0	20	161	0	1	1
677	2	3	62	0	20	161	0	1	1
678	1	9	102	0	20	161	0	1	0
678	1	1	1	0	20	161	0	1	0
678	2	15	82	0	20	161	0	1	1
678	2	8	75	0	20	161	0	1	1
679	1	10	14	0	20	161	0	1	0
679	1	12	26	0	20	161	0	1	0
679	2	4	93	0	20	161	0	1	1
679	2	7	88	0	20	161	0	1	1
680	1	14	35	0	20	161	0	1	0
680	1	13	43	0	20	161	0	1	0
680	2	2	100	0	20	161	0	1	1
680	2	6	97	0	20	161	0	1	1
681	1	5	54	0	20	161	0	1	0
681	1	3	62	0	20	161	0	1	0
681	2	1	1	0	20	161	0	1	1
681	2	9	102	0	20	161	0	1	1
682	1	8	75	0	20	161	0	1	0
682	1	11	69	0	20	161	0	1	0
682	2	12	26	0	20	161	0	1	1
682	2	10	14	0	20	161	0	1	1
683	1	7	88	0	20	161	0	1	0
683	1	15	82	0	20	161	0	1	0
683	2	13	43	0	20	161	0	1	1
683	2	14	35	0	20	161	0	1	1
684	1	6	97	0	20	161	0	1	0
684	1	4	93	0	20	161	0	1	0
684	2	3	62	0	20	161	0	1	1
684	2	5	54	0	20	161	0	1	1
685	1	9	102	0	20	161	0	1	0
685	1	2	100	0	20	161	0	1	0
685	2	11	69	0	20	161	0	1	1
685	2	8	75	0	20	161	0	1	1
686	1	10	14	0	20	161	0	1	0
686	1	1	1	0	20	161	0	1	0
686	2	15	82	0	20	161	0	1	1
686	2	7	88	0	20	161	0	1	1
687	1	12	26	0	20	161	0	1	0
687	1	14	35	0	20	161	0	1	0
687	2	4	93	0	20	161	0	1	1
687	2	6	97	0	20	161	0	1	1
688	1	5	54	0	20	161	0	1	0
688	1	13	43	0	20	161	0	1	0
688	2	2	100	0	20	161	0	1	1
688	2	9	102	0	20	161	0	1	1
689	1	3	62	0	20	161	0	1	0
689	1	11	69	0	20	161	0	1	0
689	2	1	1	0	20	161	0	1	1
689	2	10	14	0	20	161	0	1	1
690	1	15	82	0	20	161	0	1	0
690	1	8	75	0	20	161	0	1	0
690	2	12	26	0	20	161	0	1	1
690	2	14	35	0	20	161	0	1	1
691	1	7	88	0	20	161	0	1	0
691	1	4	93	0	20	161	0	1	0
691	2	13	43	0	20	161	0	1	1
691	2	5	54	0	20	161	0	1	1
692	1	6	97	0	20	161	0	1	0
692	1	2	100	0	20	161	0	1	0
692	2	11	69	0	20	161	0	1	1
692	2	3	62	0	20	161	0	1	1
693	1	9	102	0	20	161	0	1	0
693	1	1	1	0	20	161	0	1	0
693	2	15	82	0	20	161	0	1	1
693	2	8	75	0	20	161	0	1	1
694	1	10	14	0	20	161	0	1	0
694	1	12	26	0	20	161	0	1	0
694	2	4	93	0	20	161	0	1	1
694	2	7	88	0	20	161	0	1	1
695	1	14	35	0	20	161	0	1	0
695	1	13	43	0	20	161	0	1	0
695	2	2	100	0	20	161	0	1	1
695	2	6	97	0	20	161	0	1	1
696	1	5	54	0	20	161	0	1	0
696	1	3	62	0	20	161	0	1	0
696	2	1	1	0	20	161	0	1	1
696	2	9	102	0	20	161	0	1	1
697	1	8	75	0	20	161	0	1	0
697	1	11	69	0	20	161	0	1	0
697	2	12	26	0	20	161	0	1	1
697	2	10	14	0	20	161	0	1	1
698	1	7	88	0	20	161	0	1	0
698	1	15	82	0	20	161	0	1	0
698	2	13	43	0	20	161	0	1	1
698	2	14	35	0	20	161	0	1	1
699	1	6	97	0	20	161	0	1	0
699	1	4	93	0	20	161	0	1	0
699	2	3	62	0	20	161	0	1	1
699	2	5	54	0	20	161	0	1	1
700	1	9	102	0	20	161	0	1	0
700	1	2	100	0	20	161	0	1	0
700	2	11	69	0	20	161	0	1	1
700	2	8	75	0	20	161	0	1	1
701	1	10	14	0	20	161	0	1	0
701	1	1	1	0	20	161	0	1	0
701	2	15	82	0	20	161	0	1	1
701	2	7	88	0	20	161	0	1	1
702	1	12	26	0	20	161	0	1	0
702	1	14	35	0	20	161	0	1	0
702	2	4	93	0	20	161	0	1	1
702	2	6	97	0	20	161	0	1	1
703	1	5	54	0	20	161	0	1	0
703	1	13	43	0	20	161	0	1	0
703	2	2	100	0	20	161	0	1	1
703	2	9	102	0	20	161	0	1	1
704	1	3	62	0	20	161	0	1	0
704	1	11	69	0	20	161	0	1	0
704	2	1	1	0	20	161	0	1	1
704	2	10	14	0	20	161	0	1	1
705	1	15	82	0	20	161	0	1	0
705	1	8	75	0	20	161	0	1	0
705	2	12	26	0	20	161	0	1	1
705	2	14	35	0	20	161	0	1	1
706	1	7	88	0	20	161	0	1	0
706	1	4	93	0	20	161	0	1	0
706	2	13	43	0	20	161	0	1	1
706	2	5	54	0	20	161	0	1	1
707	1	6	97	0	20	161	0	1	0
707	1	2	100	0	20	161	0	1	0
707	2	11	69	0	20	161	0	1	1
707	2	3	62	0	20	161	0	1	1
708	1	9	102	0	20	161	0	1	0
708	1	1	1	0	20	161	0	1	0
708	2	15	82	0	20	161	0	1	1
708	2	8	75	0	20	161	0	1	1
709	1	10	14	0	20	161	0	1	0
709	1	12	26	0	20	161	0	1	0
709	2	4	93	0	20	161	0	1	1
709	2	7	88	0	20	161	0	1	1
710	1	14	35	0	20	161	0	1	0
710	1	13	43	0	20	161	0	1	0
710	2	2	100	0	20	161	0	1	1
710	2	6	97	0	20	161	0	1	1
711	1	5	54	0	20	161	0	1	0
711	1	3	62	0	20	161	0	1	0
711	2	1	1	0	20	161	0	1	1
711	2	9	102	0	20	161	0	1	1
712	1	8	75	0	20	161	0	1	0
712	1	11	69	0	20	161	0	1	0
712	2	12	26	0	20	161	0	1	1
712	2	10	14	0	20	161	0	1	1
713	1	7	88	0	20	161	0	1	0
713	1	15	82	0	20	161	0	1	0
713	2	13	43	0	20	161	0	1	1
713	2	14	35	0	20	161	0	1	1
714	1	6	97	0	20	161	0	1	0
714	1	4	93	0	20	161	0	1	0
714	2	3	62	0	20	161	0	1	1
714	2	5	54	0	20	161	0	1	1
715	1	9	102	0	20	161	0	1	0
715	1	2	100	0	20	161	0	1	0
715	2	11	69	0	20	161	0	1	1
715	2	8	75	0	20	161	0	1	1
716	1	10	14	0	20	161	0	1	0
716	1	1	1	0	20	161	0	1	0
716	2	15	82	0	20	161	0	1	1
716	2	7	88	0	20	161	0	1	1
717	1	12	26	0	20	161	0	1	0
717	1	14	35	0	20	161	0	1	0
717	2	4	93	0	20	161	0	1	1
717	2	6	97	0	20	161	0	1	1
718	1	5	54	0	20	161	0	1	0
718	1	13	43	0	20	161	0	1	0
718	2	2	100	0	20	161	0	1	1
718	2	9	102	0	20	161	0	1	1
719	1	3	62	0	20	161	0	1	0
719	1	11	69	0	20	161	0	1	0
719	2	1	1	0	20	161	0	1	1
719	2	10	14	0	20	161	0	1	1
720	1	15	82	0	20	161	0	1	0
720	1	8	75	0	20	161	0	1	0
720	2	12	26	0	20	161	0	1	1
720	2	14	35	0	20	161	0	1	1
721	1	7	88	0	20	161	0	1	0
721	1	4	93	0	20	161	0	1	0
721	2	13	43	0	20	161	0	1	1
721	2	5	54	0	20	161	0	1	1
722	1	6	97	0	20	161	0	1	0
722	1	2	100	0	20	161	0	1	0
722	2	11	69	0	20	161	0	1	1
722	2	3	62	0	20	161	0	1	1
723	1	9	102	0	20	161	0	1	0
723	1	1	1	0	20	161	0	1	0
723	2	15	82	0	20	161	0	1	1
723	2	8	75	0	20	161	0	1	1
724	1	10	14	0	20	161	0	1	0
724	1	12	26	0	20	161	0	1	0
724	2	4	93	0	20	161	0	1	1
724	2	7	88	0	20	161	0	1	1
725	1	14	35	0	20	161	0	1	0
725	1	13	43	0	20	161	0	1	0
725	2	2	100	0	20	161	0	1	1
725	2	6	97	0	20	161	0	1	1
726	1	5	54	0	20	161	0	1	0
726	1	3	62	0	20	161	0	1	0
726	2	1	1	0	20	161	0	1	1
726	2	9	102	0	20	161	0	1	1
727	1	8	75	0	20	161	0	1	0
727	1	11	69	0	20	161	0	1	0
727	2	12	26	0	20	161	0	1	1
727	2	10	14	0	20	161	0	1	1
728	1	7	88	0	20	161	0	1	0
728	1	15	82	0	20	161	0	1	0
728	2	13	43	0	20	161	0	1	1
728	2	14	35	0	20	161	0	1	1
729	1	6	97	0	20	161	0	1	0
729	1	4	93	0	20	161	0	1	0
729	2	3	62	0	20	161	0	1	1
729	2	5	54	0	20	161	0	1	1
730	1	9	102	0	20	161	0	1	0
730	1	2	100	0	20	161	0	1	0
730	2	11	69	0	20	161	0	1	1
730	2	8	75	0	20	161	0	1	1
731	1	10	14	0	20	161	0	1	0
731	1	1	1	0	20	161	0	1	0
731	2	15	82	0	20	161	0	1	1
731	2	7	88	0	20	161	0	1	1
732	1	12	26	0	20	161	0	1	0
732	1	14	35	0	20	161	0	1	0
732	2	4	93	0	20	161	0	1	1
732	2	6	97	0	20	161	0	1	1
733	1	5	54	0	20	161	0	1	0
733	1	13	43	0	20	161	0	1	0
733	2	2	100	0	20	161	0	1	1
733	2	9	102	0	20	161	0	1	1
734	1	3	62	0	20	161	0	1	0
734	1	11	69	0	20	161	0	1	0
734	2	1	1	0	20	161	0	1	1
734	2	10	14	0	20	161	0	1	1
735	1	15	82	0	20	161	0	1	0
735	1	8	75	0	20	161	0	1	0
735	2	12	26	0	20	161	0	1	1
735	2	14	35	0	20	161	0	1	1
736	1	7	88	0	20	161	0	1	0
736	1	4	93	0	20	161	0	1	0
736	2	13	43	0	20	161	0	1	1
736	2	5	54	0	20	161	0	1	1
737	1	6	97	0	20	161	0	1	0
737	1	2	100	0	20	161	0	1	0
737	2	11	69	0	20	161	0	1	1
737	2	3	62	0	20	161	0	1	1
738	1	9	102	0	20	161	0	1	0
738	1	1	1	0	20	161	0	1	0
738	2	15	82	0	20	161	0	1	1
738	2	8	75	0	20	161	0	1	1
739	1	10	14	0	20	161	0	1	0
739	1	12	26	0	20	161	0	1	0
739	2	4	93	0	20	161	0	1	1
739	2	7	88	0	20	161	0	1	1
740	1	14	35	0	20	161	0	1	0
740	1	13	43	0	20	161	0	1	0
740	2	2	100	0	20	161	0	1	1
740	2	6	97	0	20	161	0	1	1
741	1	5	54	0	20	161	0	1	0
741	1	3	62	0	20	161	0	1	0
741	2	1	1	0	20	161	0	1	1
741	2	9	102	0	20	161	0	1	1
742	1	8	75	0	20	161	0	1	0
742	1	11	69	0	20	161	0	1	0
742	2	12	26	0	20	161	0	1	1
742	2	10	14	0	20	161	0	1	1
743	1	7	88	0	20	161	0	1	0
